playerID,yearID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,GS,InnOuts,PO,A,E,DP,PB,WP,awardID,lgID,tie,notes,Award_Category
roberlu01,2023,145,145,546,90,144,36,1,38,80,20,4,30,172,5,12,0,2,10,,141,3623,370,7,3,3,,,Player of the Week,AL,,Week of 2023-06-24,Not All-Star
roberlu01,2023,145,145,546,90,144,36,1,38,80,20,4,30,172,5,12,0,2,10,,141,3623,370,7,3,3,,,Silver Slugger,AL,,OF,Not All-Star
roberlu01,2023,145,145,546,90,144,36,1,38,80,20,4,30,172,5,12,0,2,10,,141,3623,370,7,3,3,,,TSN All-Star,AL,,OF,All-Star
rodgebr02,2022,137,,527,72,140,30,3,13,63,0,0,46,101,0,3,0,5,25,,134,3505,218,411,10,99,,,Gold Glove,NL,,2B,Not All-Star
rodgebr02,2022,137,,527,72,140,30,3,13,63,0,0,46,101,0,3,0,5,25,,134,3505,218,411,10,99,,,Player of the Week,NL,,Week of 2022-06-04,Not All-Star
rodonca01,2021,24,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,24,398,3,5,2,0,,,Player of the Week,AL,,Week of 2021-04-17,Not All-Star
rodriju01,2022,132,,511,84,145,25,3,28,75,25,7,40,145,4,8,0,1,7,,130,3380,357,3,6,0,,,All-MLB Team - Second Team,ML,,OF,Not All-Star
rodriju01,2022,132,,511,84,145,25,3,28,75,25,7,40,145,4,8,0,1,7,,130,3380,357,3,6,0,,,All-MLB Team - Second Team,ML,,OF,Not All-Star
rodriju01,2022,132,,511,84,145,25,3,28,75,25,7,40,145,4,8,0,1,7,,130,3380,357,3,6,0,,,MLB Players Choice Outstanding Rookie,AL,,,Not All-Star
rodriju01,2022,132,,511,84,145,25,3,28,75,25,7,40,145,4,8,0,1,7,,130,3380,357,3,6,0,,,Player of the Week,AL,,Week of 2022-07-02,Not All-Star
rodriju01,2022,132,,511,84,145,25,3,28,75,25,7,40,145,4,8,0,1,7,,130,3380,357,3,6,0,,,Rookie of the Month,AL,,June,Not All-Star
rodriju01,2022,132,,511,84,145,25,3,28,75,25,7,40,145,4,8,0,1,7,,130,3380,357,3,6,0,,,Rookie of the Month,AL,,May,Not All-Star
rodriju01,2022,132,,511,84,145,25,3,28,75,25,7,40,145,4,8,0,1,7,,130,3380,357,3,6,0,,,Rookie of the Year,AL,,,Not All-Star
rodriju01,2022,132,,511,84,145,25,3,28,75,25,7,40,145,4,8,0,1,7,,130,3380,357,3,6,0,,,Silver Slugger,AL,,OF,Not All-Star
rodriju01,2022,132,,511,84,145,25,3,28,75,25,7,40,145,4,8,0,1,7,,130,3380,357,3,6,0,,,TSN All-Star,AL,,OF,All-Star
rodriju01,2022,132,,511,84,145,25,3,28,75,25,7,40,145,4,8,0,1,7,,130,3380,357,3,6,0,,,TSN Rookie of the Year,AL,,,Not All-Star
rodriju01,2023,155,155,654,102,180,37,2,32,103,37,10,47,175,6,11,0,2,14,,152,4027,355,3,2,2,,,Player of the Month,AL,,August,Not All-Star
rodriju01,2023,155,155,654,102,180,37,2,32,103,37,10,47,175,6,11,0,2,14,,152,4027,355,3,2,2,,,Player of the Week,AL,,Week of 2023-05-27,Not All-Star
rodriju01,2023,155,155,654,102,180,37,2,32,103,37,10,47,175,6,11,0,2,14,,152,4027,355,3,2,2,,,Player of the Week,AL,,Week of 2023-08-19,Not All-Star
rodriju01,2023,155,155,654,102,180,37,2,32,103,37,10,47,175,6,11,0,2,14,,152,4027,355,3,2,2,,,Silver Slugger,AL,,OF,Not All-Star
rodriju01,2023,155,155,654,102,180,37,2,32,103,37,10,47,175,6,11,0,2,14,,152,4027,355,3,2,2,,,TSN All-Star,AL,,OF,All-Star
rodriju01,2024,143,143,567,76,155,17,0,20,68,24,5,38,156,1,6,0,2,10,0,131,3400,334,4,5,1,,,Player of the Week,AL,,Week of 2024-09-21,Not All-Star
rodrise01,2016,140,,300,49,81,16,1,18,56,2,1,33,102,2,5,1,3,6,,5,523,176,14,1,17,,,Player of the Week,NL,Y,Week of 2016-09-17,Not All-Star
rodrise01,2016,140,,300,49,81,16,1,18,56,2,1,33,102,2,5,1,3,6,,18,497,45,60,0,17,,,Player of the Week,NL,Y,Week of 2016-09-17,Not All-Star
rodrise01,2016,140,,300,49,81,16,1,18,56,2,1,33,102,2,5,1,3,6,,6,184,3,13,1,1,,,Player of the Week,NL,Y,Week of 2016-09-17,Not All-Star
rodrise01,2016,140,,300,49,81,16,1,18,56,2,1,33,102,2,5,1,3,6,,19,533,23,45,4,11,,,Player of the Week,NL,Y,Week of 2016-09-17,Not All-Star
rodrise01,2016,140,,300,49,81,16,1,18,56,2,1,33,102,2,5,1,3,6,,16,457,30,0,1,0,,,Player of the Week,NL,Y,Week of 2016-09-17,Not All-Star
rogertr01,2021,26,,43,0,3,0,0,0,0,0,0,1,27,0,0,2,0,0,,25,399,6,15,3,0,,,Rookie of the Month,NL,,April,Not All-Star
rogertr01,2021,26,,43,0,3,0,0,0,0,0,0,1,27,0,0,2,0,0,,25,399,6,15,3,0,,,Rookie of the Month,NL,,May,Not All-Star
rolliji01,2014,138,,538,78,131,22,4,17,55,28,6,64,100,2,1,3,3,6,,129,3512,158,398,7,64,,,Roberto Clemente Award,NL,,,Not All-Star
romanjo03,2022,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,192,2,5,0,0,,,Reliever of the Month,AL,,April,Not All-Star
romanjo03,2022,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,192,2,5,0,0,,,Reliever of the Month,AL,,July,Not All-Star
rookebr01,2023,137,137,463,61,114,20,1,30,69,4,0,49,172,1,10,0,4,11,,52,1320,113,3,4,0,,,Player of the Week,AL,,Week of 2023-04-29,Not All-Star
rookebr01,2024,145,145,546,82,160,26,2,39,112,11,3,59,177,4,5,0,4,5,0,13,307,16,0,0,0,,,Player of the Week,AL,,Week of 2024-05-04,Not All-Star
rookebr01,2024,145,145,546,82,160,26,2,39,112,11,3,59,177,4,5,0,4,5,0,13,307,16,0,0,0,,,Silver Slugger,AL,,DH,Not All-Star
rosared01,2017,151,,542,79,157,33,2,27,78,9,8,35,106,1,0,4,8,10,,142,3772,265,5,4,1,,,Player of the Week,AL,,Week of 2017-08-12,Not All-Star
rosared01,2021,33,,96,13,26,4,2,7,16,2,1,9,14,0,0,0,1,1,,24,661,51,0,2,0,,,NLCS MVP,NL,,,Not All-Star
rosared01,2021,78,,283,29,72,15,1,7,46,9,2,17,47,0,1,2,3,3,,24,661,51,0,2,0,,,NLCS MVP,NL,,,Not All-Star
rosared01,2021,33,,96,13,26,4,2,7,16,2,1,9,14,0,0,0,1,1,,72,1796,120,4,1,1,,,NLCS MVP,NL,,,Not All-Star
rosared01,2021,78,,283,29,72,15,1,7,46,9,2,17,47,0,1,2,3,3,,72,1796,120,4,1,1,,,NLCS MVP,NL,,,Not All-Star
rosared01,2023,142,142,478,64,122,24,3,21,74,3,4,34,122,1,1,1,2,13,,122,3171,223,4,4,1,,,Player of the Week,NL,,Week of 2023-08-19,Not All-Star
rosared01,2024,24,24,78,7,12,1,0,3,9,1,0,3,23,0,0,1,2,0,0,23,576,35,2,0,1,,,Player of the Week,NL,,Week of 2024-05-11,Not All-Star
rosared01,2024,67,67,219,26,40,11,0,7,26,8,1,13,54,0,0,1,2,4,0,23,576,35,2,0,1,,,Player of the Week,NL,,Week of 2024-05-11,Not All-Star
rosared01,2024,24,24,78,7,12,1,0,3,9,1,0,3,23,0,0,1,2,0,0,44,1202,91,1,2,1,,,Player of the Week,NL,,Week of 2024-05-11,Not All-Star
rosared01,2024,67,67,219,26,40,11,0,7,26,8,1,13,54,0,0,1,2,4,0,44,1202,91,1,2,1,,,Player of the Week,NL,,Week of 2024-05-11,Not All-Star
ruizca01,2014,110,,381,43,96,25,1,6,31,4,2,46,60,1,12,1,5,11,,104,2880,852,68,5,9,4,,Player of the Week,NL,,Week of 2014-04-27,Not All-Star
rutscad01,2023,154,154,588,84,163,31,1,20,80,1,2,92,101,6,2,0,5,14,,104,2804,932,45,6,5,0,39,All-MLB Team - First Team,ML,,C,Not All-Star
rutscad01,2023,154,154,588,84,163,31,1,20,80,1,2,92,101,6,2,0,5,14,,104,2804,932,45,6,5,0,39,All-MLB Team - First Team,ML,,C,Not All-Star
rutscad01,2023,154,154,588,84,163,31,1,20,80,1,2,92,101,6,2,0,5,14,,104,2804,932,45,6,5,0,39,Silver Slugger,AL,,C,Not All-Star
rutscad01,2023,154,154,588,84,163,31,1,20,80,1,2,92,101,6,2,0,5,14,,104,2804,932,45,6,5,0,39,TSN All-Star,AL,Y,C,All-Star
ryuhy01,2019,30,,51,3,8,1,0,1,3,0,0,4,23,0,0,12,0,0,,29,548,7,29,0,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
ryuhy01,2019,30,,51,3,8,1,0,1,3,0,0,4,23,0,0,12,0,0,,29,548,7,29,0,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
ryuhy01,2019,30,,51,3,8,1,0,1,3,0,0,4,23,0,0,12,0,0,,29,548,7,29,0,0,,,Pitcher of the Month,NL,,May,Not All-Star
ryuhy01,2019,30,,51,3,8,1,0,1,3,0,0,4,23,0,0,12,0,0,,29,548,7,29,0,0,,,Player of the Week,NL,,Week of 2019-05-11,Not All-Star
ryuhy01,2020,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,201,1,5,0,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
ryuhy01,2020,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,201,1,5,0,0,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
salazda01,2016,25,,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,25,412,5,9,1,0,,,Pitcher of the Month,AL,,June,Not All-Star
salech01,2015,31,,9,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,,31,626,7,16,1,1,,,Pitcher of the Month,AL,,June,Not All-Star
salech01,2017,32,,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,32,643,8,22,0,3,,,TSN All-Star,AL,,SP,All-Star
salech01,2017,32,,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,32,643,8,22,0,3,,,TSN Pitcher of the Year,AL,,,Not All-Star
salech01,2018,27,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,27,474,12,12,1,2,,,Pitcher of the Month,AL,,June,Not All-Star
salech01,2018,27,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,27,474,12,12,1,2,,,Pitcher of the Month,AL,,July,Not All-Star
salech01,2018,27,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,27,474,12,12,1,2,,,TSN All-Star,AL,,SP,All-Star
salech01,2018,27,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,27,474,12,12,1,2,,,TSN Pitcher of the Year,AL,,,Not All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,All-MLB Team - First Team,ML,,SP,Not All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,Comeback Player of the Year,NL,,,Not All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,Cy Young Award,NL,,,Not All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,Gold Glove,NL,,P,Not All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,Lou Gehrig Memorial Award,ML,,,Not All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,MLB Players Choice Comeback Player,NL,,,Not All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,MLB Players Choice Outstanding Pitcher,NL,,,Not All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,Pitcher of the Month,NL,,May,Not All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,Triple Crown,AL,,,Not All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,TSN All-Star,NL,,SP,All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,TSN Comeback Player of the Year,NL,,,Not All-Star
salech01,2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,533,9,22,0,1,,,TSN Pitcher of the Year,NL,,,Not All-Star
samarje01,2013,33,,62,4,7,2,0,1,2,0,0,1,31,0,0,10,0,0,,33,641,23,16,3,2,,,Player of the Week,NL,Y,Week of 2013-08-25,Not All-Star
samarje01,2017,35,,64,3,6,2,0,1,2,0,0,0,25,0,0,3,0,0,,32,623,12,32,1,1,,,Player of the Week,NL,,Week of 2017-09-02,Not All-Star
sanchca01,2019,149,,496,59,125,20,4,2,43,5,4,44,117,1,5,7,3,7,,141,3770,248,416,9,108,,,Gold Glove,AL,,2B,Not All-Star
sanchcr01,2024,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,545,6,28,5,0,,,Pitcher of the Month,NL,,June,Not All-Star
sanchga02,2016,53,,201,34,60,12,0,20,42,1,0,24,57,2,2,0,2,5,,36,948,304,34,3,1,6,,Player of the Month,AL,,August,Not All-Star
sanchga02,2016,53,,201,34,60,12,0,20,42,1,0,24,57,2,2,0,2,5,,36,948,304,34,3,1,6,,Player of the Week,AL,,Week of 2016-08-20,Not All-Star
sanchga02,2016,53,,201,34,60,12,0,20,42,1,0,24,57,2,2,0,2,5,,36,948,304,34,3,1,6,,Player of the Week,AL,,Week of 2016-08-27,Not All-Star
sanchga02,2016,53,,201,34,60,12,0,20,42,1,0,24,57,2,2,0,2,5,,36,948,304,34,3,1,6,,Rookie of the Month,AL,,August,Not All-Star
sanchga02,2017,122,,471,79,131,20,0,33,90,2,1,40,120,1,10,0,4,9,,99,2643,935,60,13,4,16,,Silver Slugger,AL,,C,Not All-Star
sanchga02,2017,122,,471,79,131,20,0,33,90,2,1,40,120,1,10,0,4,9,,99,2643,935,60,13,4,16,,TSN All-Star,AL,,C,All-Star
sanchga02,2017,122,,471,79,131,20,0,33,90,2,1,40,120,1,10,0,4,9,,0,9,7,0,0,1,,,Silver Slugger,AL,,C,Not All-Star
sanchga02,2017,122,,471,79,131,20,0,33,90,2,1,40,120,1,10,0,4,9,,0,9,7,0,0,1,,,TSN All-Star,AL,,C,All-Star
sanomi01,2015,80,,279,46,75,17,1,18,52,1,1,53,119,1,1,0,2,4,,0,15,2,0,0,0,,,Rookie of the Month,AL,,August,Not All-Star
sanomi01,2015,80,,279,46,75,17,1,18,52,1,1,53,119,1,1,0,2,4,,9,231,8,15,0,0,,,Rookie of the Month,AL,,August,Not All-Star
sanomi01,2017,114,,424,75,112,15,2,28,77,0,0,54,173,5,4,0,1,12,,8,195,68,4,2,7,,,Player of the Week,AL,,Week of 2017-04-29,Not All-Star
sanomi01,2017,114,,424,75,112,15,2,28,77,0,0,54,173,5,4,0,1,12,,79,2093,64,138,7,12,,,Player of the Week,AL,,Week of 2017-04-29,Not All-Star
santaan02,2024,155,155,595,91,140,25,2,44,102,2,0,58,129,3,7,0,5,9,0,0,3,0,0,0,0,,,Silver Slugger,AL,,OF,Not All-Star
santaan02,2024,155,155,595,91,140,25,2,44,102,2,0,58,129,3,7,0,5,9,0,129,3358,262,7,2,2,,,Silver Slugger,AL,,OF,Not All-Star
santaca01,2014,152,,541,68,125,25,0,27,85,5,2,113,124,5,3,0,3,13,,10,279,94,10,0,1,2,,Player of the Week,AL,,Week of 2014-07-27,Not All-Star
santaca01,2014,152,,541,68,125,25,0,27,85,5,2,113,124,5,3,0,3,13,,93,2553,842,64,5,71,,,Player of the Week,AL,,Week of 2014-07-27,Not All-Star
santaca01,2014,152,,541,68,125,25,0,27,85,5,2,113,124,5,3,0,3,13,,26,677,25,35,6,3,,,Player of the Week,AL,,Week of 2014-07-27,Not All-Star
santaca01,2016,158,,582,89,151,31,3,34,87,5,2,99,99,0,2,0,5,18,,62,1670,513,53,5,48,,,Player of the Week,AL,Y,Week of 2016-09-24,Not All-Star
santaca01,2019,158,,573,110,161,30,1,34,93,4,0,108,108,12,3,0,2,13,,135,3557,951,73,10,77,,,Silver Slugger,AL,,1B,Not All-Star
santaca01,2019,158,,573,110,161,30,1,34,93,4,0,108,108,12,3,0,2,13,,135,3557,951,73,10,77,,,TSN All-Star,AL,Y,1B,All-Star
santaca01,2024,150,150,521,63,124,26,0,23,71,4,0,65,99,3,6,0,2,11,0,139,3750,998,92,4,67,,,Gold Glove,AL,,1B,Not All-Star
santada01,2014,101,,405,70,129,27,7,7,40,20,4,19,98,0,3,2,1,3,,31,785,53,65,2,15,,,Player of the Week,AL,Y,Week of 2014-08-24,Not All-Star
santada01,2014,101,,405,70,129,27,7,7,40,20,4,19,98,0,3,2,1,3,,62,1607,167,5,4,0,,,Player of the Week,AL,Y,Week of 2014-08-24,Not All-Star
scherma01,2013,32,,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,32,643,17,21,3,0,,,Cy Young Award,AL,,,Not All-Star
scherma01,2013,32,,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,32,643,17,21,3,0,,,MLB Players Choice Outstanding Pitcher,AL,,,Not All-Star
scherma01,2013,32,,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,32,643,17,21,3,0,,,Player of the Week,AL,,Week of 2013-06-23,Not All-Star
scherma01,2015,34,,69,4,15,0,0,0,0,0,0,2,23,0,0,6,0,0,,33,686,7,22,0,0,,,Pitcher of the Month,NL,,May,Not All-Star
scherma01,2015,34,,69,4,15,0,0,0,0,0,0,2,23,0,0,6,0,0,,33,686,7,22,0,0,,,Pitcher of the Month,NL,,June,Not All-Star
scherma01,2015,34,,69,4,15,0,0,0,0,0,0,2,23,0,0,6,0,0,,33,686,7,22,0,0,,,Player of the Week,NL,,Week of 2015-06-21,Not All-Star
scherma01,2015,34,,69,4,15,0,0,0,0,0,0,2,23,0,0,6,0,0,,33,686,7,22,0,0,,,Player of the Week,NL,,Week of 2015-10-04,Not All-Star
scherma01,2015,34,,69,4,15,0,0,0,0,0,0,2,23,0,0,6,0,0,,33,686,7,22,0,0,,,This Year in Baseball Best Performance,ML,,Esurance,Not All-Star
scherma01,2016,34,,70,4,13,1,0,0,12,0,0,2,30,0,0,13,0,1,,34,685,12,19,1,1,,,Cy Young Award,NL,,,Not All-Star
scherma01,2016,34,,70,4,13,1,0,0,12,0,0,2,30,0,0,13,0,1,,34,685,12,19,1,1,,,This Year in Baseball Best Performance,ML,,Esurance,Not All-Star
scherma01,2016,34,,70,4,13,1,0,0,12,0,0,2,30,0,0,13,0,1,,34,685,12,19,1,1,,,This Year in Baseball Best Pitcher,ML,,Esurance,Not All-Star
scherma01,2016,34,,70,4,13,1,0,0,12,0,0,2,30,0,0,13,0,1,,34,685,12,19,1,1,,,TSN All-Star,NL,,SP,All-Star
scherma01,2016,34,,70,4,13,1,0,0,12,0,0,2,30,0,0,13,0,1,,34,685,12,19,1,1,,,TSN Pitcher of the Year,NL,,,Not All-Star
scherma01,2017,31,,62,4,10,0,0,1,5,0,0,4,16,0,0,6,0,0,,31,602,9,9,1,1,,,Cy Young Award,NL,,,Not All-Star
scherma01,2017,31,,62,4,10,0,0,1,5,0,0,4,16,0,0,6,0,0,,31,602,9,9,1,1,,,MLB Players Choice Outstanding Pitcher,NL,,,Not All-Star
scherma01,2017,31,,62,4,10,0,0,1,5,0,0,4,16,0,0,6,0,0,,31,602,9,9,1,1,,,Pitcher of the Month,NL,,June,Not All-Star
scherma01,2017,31,,62,4,10,0,0,1,5,0,0,4,16,0,0,6,0,0,,31,602,9,9,1,1,,,TSN All-Star,NL,,SP,All-Star
scherma01,2017,31,,62,4,10,0,0,1,5,0,0,4,16,0,0,6,0,0,,31,602,9,9,1,1,,,TSN Pitcher of the Year,NL,,,Not All-Star
scherma01,2018,35,,70,8,17,2,0,0,6,1,0,1,14,0,2,5,0,1,,33,662,8,8,1,0,,,Pitcher of the Month,NL,,May,Not All-Star
scherma01,2018,35,,70,8,17,2,0,0,6,1,0,1,14,0,2,5,0,1,,33,662,8,8,1,0,,,Pitcher of the Month,NL,,April,Not All-Star
scherma01,2018,35,,70,8,17,2,0,0,6,1,0,1,14,0,2,5,0,1,,33,662,8,8,1,0,,,Player of the Week,NL,,Week of 2018-04-14,Not All-Star
scherma01,2019,29,,55,6,10,0,0,0,2,2,0,0,27,0,0,6,0,1,,27,517,10,13,1,1,,,All-MLB Team - First Team,ML,,SP,Not All-Star
scherma01,2019,29,,55,6,10,0,0,0,2,2,0,0,27,0,0,6,0,1,,27,517,10,13,1,1,,,All-MLB Team - First Team,ML,,SP,Not All-Star
scherma01,2019,29,,55,6,10,0,0,0,2,2,0,0,27,0,0,6,0,1,,27,517,10,13,1,1,,,Pitcher of the Month,NL,,June,Not All-Star
scherma01,2019,29,,55,6,10,0,0,0,2,2,0,0,27,0,0,6,0,1,,27,517,10,13,1,1,,,Player of the Week,NL,,Week of 2019-06-29,Not All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,11,205,2,6,0,0,,,All-MLB Team - First Team,ML,,SP,Not All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,11,205,2,6,0,0,,,All-MLB Team - First Team,ML,,SP,Not All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,11,205,2,6,0,0,,,MLB Players Choice Outstanding Pitcher,NL,,,Not All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,11,205,2,6,0,0,,,Player of the Week,NL,,Week of 2021-09-11,Not All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,11,205,2,6,0,0,,,TSN All-Star,NL,,SP,All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,11,205,2,6,0,0,,,TSN Pitcher of the Year,NL,,,Not All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,11,205,2,6,0,0,,,All-MLB Team - First Team,ML,,SP,Not All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,11,205,2,6,0,0,,,All-MLB Team - First Team,ML,,SP,Not All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,11,205,2,6,0,0,,,MLB Players Choice Outstanding Pitcher,NL,,,Not All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,11,205,2,6,0,0,,,Player of the Week,NL,,Week of 2021-09-11,Not All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,11,205,2,6,0,0,,,TSN All-Star,NL,,SP,All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,11,205,2,6,0,0,,,TSN Pitcher of the Year,NL,,,Not All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,19,333,6,4,0,0,,,All-MLB Team - First Team,ML,,SP,Not All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,19,333,6,4,0,0,,,All-MLB Team - First Team,ML,,SP,Not All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,19,333,6,4,0,0,,,MLB Players Choice Outstanding Pitcher,NL,,,Not All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,19,333,6,4,0,0,,,Player of the Week,NL,,Week of 2021-09-11,Not All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,19,333,6,4,0,0,,,TSN All-Star,NL,,SP,All-Star
scherma01,2021,11,,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,19,333,6,4,0,0,,,TSN Pitcher of the Year,NL,,,Not All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,19,333,6,4,0,0,,,All-MLB Team - First Team,ML,,SP,Not All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,19,333,6,4,0,0,,,All-MLB Team - First Team,ML,,SP,Not All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,19,333,6,4,0,0,,,MLB Players Choice Outstanding Pitcher,NL,,,Not All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,19,333,6,4,0,0,,,Player of the Week,NL,,Week of 2021-09-11,Not All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,19,333,6,4,0,0,,,TSN All-Star,NL,,SP,All-Star
scherma01,2021,19,,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,19,333,6,4,0,0,,,TSN Pitcher of the Year,NL,,,Not All-Star
scherma01,2022,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,436,6,12,0,1,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
scherma01,2022,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,436,6,12,0,1,,,All-MLB Team - Second Team,ML,,SP,Not All-Star
schimry01,2016,89,,276,48,60,17,5,20,51,1,1,42,105,3,9,0,3,3,,66,1742,106,193,6,50,,,Rookie of the Month,NL,,July,Not All-Star
schimry01,2016,89,,276,48,60,17,5,20,51,1,1,42,105,3,9,0,3,3,,12,326,6,28,0,2,,,Rookie of the Month,NL,,July,Not All-Star
schimry01,2016,89,,276,48,60,17,5,20,51,1,1,42,105,3,9,0,3,3,,1,24,2,0,0,0,,,Rookie of the Month,NL,,July,Not All-Star
schoojo01,2017,160,,622,92,182,35,0,32,105,1,0,35,142,0,11,0,7,20,,158,4155,329,446,15,132,,,Player of the Week,AL,,Week of 2017-07-22,Not All-Star
schoojo01,2017,160,,622,92,182,35,0,32,105,1,0,35,142,0,11,0,7,20,,2,57,1,14,0,3,,,Player of the Week,AL,,Week of 2017-07-22,Not All-Star
schoojo01,2018,85,,349,45,85,18,1,17,40,0,1,12,74,1,3,1,2,8,,84,2256,147,260,8,69,,,Player of the Week,AL,,Week of 2018-07-28,Not All-Star
schoojo01,2018,46,,124,16,25,4,0,4,21,1,0,7,41,1,1,0,2,3,,84,2256,147,260,8,69,,,Player of the Week,AL,,Week of 2018-07-28,Not All-Star
schoojo01,2018,85,,349,45,85,18,1,17,40,0,1,12,74,1,3,1,2,8,,0,9,1,1,0,1,,,Player of the Week,AL,,Week of 2018-07-28,Not All-Star
schoojo01,2018,46,,124,16,25,4,0,4,21,1,0,7,41,1,1,0,2,3,,0,9,1,1,0,1,,,Player of the Week,AL,,Week of 2018-07-28,Not All-Star
schoojo01,2018,85,,349,45,85,18,1,17,40,0,1,12,74,1,3,1,2,8,,18,568,38,61,7,17,,,Player of the Week,AL,,Week of 2018-07-28,Not All-Star
